

<<START>>,<<LOG_TRADER_CARGO_MST>>, 	(28-JUL-2025 15:45:12)
 

TOTAL DATA IN EXCEL : ,0, 	(28-JUL-2025 15:45:12)
 

TOTAL DATA INSERTED : ,242, 	(28-JUL-2025 15:45:12)
 

TOTAL SKIPPED DATA ,0, 	(28-JUL-2025 15:45:12)
 
<<END>>,<<LOG_TRADER_CARGO_MST>>, 	(28-JUL-2025 15:45:12)
 

<<START>>,<<FMS_SECURITY_MST(P)>>,,,, 	(28-JUL-2025 15:45:25)
 
COMPANY_CD,CD,SEQ_NO,SEQ_REV_NO,GX,CONT_REF_NO,SEC_REF_NO,TIMESTAMP
2,186:VEDALTD ,1 ,0, K,0,VEDALTD-S-10, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,2 ,0, K,0,VEDALTD-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,3 ,0, K,0,VEDALTD-S-6, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,4 ,0, K,0,VEDALTD-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,5 ,0, K,0,VEDALTD-S-9, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,6 ,0, K,VEDALTD-1-1-D-23016-1,VEDALTD-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,7 ,0, K,0,VEDALTD-S-8, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,8 ,0, K,0,VEDALTD-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,9 ,0, K,0,VEDALTD-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,186:VEDALTD ,10 ,0, K,0,VEDALTD-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,104:TASTELI ,5 ,0, K,0,TASTELI-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,1 ,0, K,23014,SITMEFZ-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,2 ,0, K,24013,SITMEFZ-S-17, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,3 ,0, K,23037,SITMEFZ-S-9, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,4 ,0, K,24008,SITMEFZ-S-15, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,5 ,0, K,24008,SITMEFZ-S-14, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,6 ,0, K,24004,SITMEFZ-S-13, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,7 ,0, K,24009,SITMEFZ-S-16, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,8 ,0, K,25001,SITMEFZ-S-18, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,9 ,0, K,24002,SITMEFZ-S-12, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,10 ,0, K,24002,SITMEFZ-S-11, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,11 ,0, K,24002,SITMEFZ-S-10, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,12 ,0, K,23026,SITMEFZ-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,13 ,0, K,23032,SITMEFZ-S-8, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,14 ,0, K,23022,SITMEFZ-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,15 ,0, K,23023,SITMEFZ-S-6, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,16 ,0, K,25003,SITMEFZ-S-19, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,17 ,0, K,23011,SITMEFZ-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,18 ,0, K,23007,SITMEFZ-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,110:SITMEFZ ,19 ,0, K,23010,SITMEFZ-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,256:SITME ,1 ,0, K,21010,SITME-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,39:SISECAM ,18 ,0, K,0,SISECAM-S-16, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,39:SISECAM ,9 ,0, K,0,SISECAM-S-1-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,39:SISECAM ,12 ,0, K,0,SISECAM-S-1-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,39:SISECAM ,21 ,0, K,0,SISECAM-S-15, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,50 ,0, K,SEMTPL-12-1-D-23036-0,SEMTIPL-S-32, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,51 ,0, K,SEMTPL-14-1-D-24008-2,SEMTIPL-S-36, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,52 ,0, K,SEMTPL-15-1-D-24012-0,SEMTIPL-S-43, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,53 ,0, K,SEMTPL-16-1-D-24012-0,SEMTIPL-S-43, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,54 ,0, K,SEMTPL-17-1-D-24012-0,SEMTIPL-S-43, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,55 ,0, K,SEMTPL-18-1-D-24012-1,SEMTIPL-S-43, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,56 ,0, K,SEMTPL-19-1-T-24013-2,SEMTIPL-S-44, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,57 ,0, K,SEMTPL-13-1-D-24007-0,SEMTIPL-S-35, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,58 ,0, K,SEMTPL-14-1-D-24009-2,SEMTIPL-S-38, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,59 ,0, K,24008,SEMTIPL-S-39, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,60 ,0, K,SEMTPL-20-1-D-25004-0,SEMTIPL-S-46, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,61 ,0, K,22017,SEMTIPL-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,67 ,0, K,SEMTPL-2-1-D-22031-5,SEMTIPL-S-11, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,63 ,0, K,SEMTPL-4-1-D-23003-0,SEMTIPL-S-17, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,64 ,0, K,SEMTPL-3-1-D-23001-0,SEMTIPL-S-18, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,65 ,0, K,SEMTPL-2-1-D-22034-5,SEMTIPL-S-13, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,66 ,0, K,SEMTPL-2-1-D-22031-5,SEMTIPL-S-9, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,62 ,0, K,SEMTPL-2-1-D-22031-5,SEMTIPL-S-10, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,68 ,0, K,SEMTPL-5-1-D-23004-0,SEMTIPL-S-19, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,69 ,0, K,22018,SEMTIPL-S-8, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,70 ,0, K,SEMTPL-2-1-D-22035-5,SEMTIPL-S-14, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,71 ,0, K,SEMTPL-6-1-D-23005-0,SEMTIPL-S-20, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,76 ,0, K,SEMTPL-11-1-D-23014-0,SEMTIPL-S-26, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,73 ,0, K,SEMTPL-2-1-D-22027-5,SEMTIPL-S-6, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,74 ,0, K,SEMTPL-2-1-D-22032-5,SEMTIPL-S-12, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,75 ,0, K,SEMTPL-7-1-D-23006-0,SEMTIPL-S-21, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,72 ,0, K,SEMTPL-11-1-D-23014-0,SEMTIPL-S-25, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,77 ,0, K,SEMTPL-1-1-D-22026-0,SEMTIPL-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,78 ,0, K,SEMTPL-8-1-D-23008-3,SEMTIPL-S-22, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,79 ,0, K,SEMTPL-9-1-D-23009-0,SEMTIPL-S-23, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,81 ,0, K,SEMTPL-10-1-D-23021-1,SEMTIPL-S-29, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,154:SEMTPL ,80 ,0, K,SEMTPL-10-1-D-23021-1,SEMTIPL-S-28, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,278:SEMTEXP ,20 ,0, K,SEMTEXP-0-1-D-23026-0,SEMTEXP-S-6, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,278:SEMTEXP ,17 ,0, K,SEMTEXP-0-1-D-23022-0,SEMTEXP-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,278:SEMTEXP ,18 ,0, K,SEMTEXP-0-1-D-23023-0,SEMTEXP-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,278:SEMTEXP ,19 ,0, K,SEMTEXP-0-1-T-23039-0,SEMTEXP-S-10, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,278:SEMTEXP ,16 ,0, K,SEMTEXP-0-1-D-23026-0,SEMTEXP-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,278:SEMTEXP ,21 ,0, K,SEMTEXP-0-1-D-23029-0,SEMTEXP-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,116:SELNG ,1 ,0, K,22013,SELNG-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,116:SELNG ,2 ,0, K,22013,SELNG-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,116:SELNG ,3 ,0, K,21023,SELNG-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,116:SELNG ,4 ,0, K,22002,SELNG-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,71 ,0, K,RIL-2-2-D-23013-21,RIL-D6-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,67 ,0, K,RIL-2-1-D-23012-21,RIL-D6-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,68 ,0, K,RIL-3-2-D-23020-13,RIL-D6-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,69 ,0, K,RIL-3-1-D-23019-13,RIL-D6-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,70 ,0, K,RIL-4-1-D-23038-4,RIL-D6-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,72 ,0, K,RIL-5-1-D-24014-1,RIL-D6-S-6, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,73 ,0, K,RIL-0-4-D-22004-0,RIL-CBM-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,74 ,0, K,RIL-0-5-D-22005-0,RIL-CBM-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,75 ,0, K,RIL-0-6-D-22006-0,RIL-CBM-S-6, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,76 ,0, K,RIL-0-7-D-22007-0,RIL-CBM-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,77 ,0, K,RIL-1-8-D-22008-0,RIL-CBM-S-8, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,85 ,0, K,RIL-1-9-D-22009-0,RIL-CBM-S-10, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,79 ,0, K,RIL-0-3-D-22003-0,RIL-CBM-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,80 ,0, K,RIL-0-2-D-22002-0,RIL-CBM-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,81 ,0, K,RIL-0-1-D-22001-0,RIL-CBM-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,82 ,0, K,RIL-1-12-D-22012-0,RIL-CBM-S-13, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,83 ,0, K,RIL-1-11-D-22011-0,RIL-CBM-S-12, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,78 ,0, K,RIL-1-9-D-22009-0,RIL-CBM-S-9, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,84 ,0, K,RIL-1-10-D-22010-0,RIL-CBM-S-11, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,89 ,0, K,0,RIL-S-14-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,90 ,0, K,0,RIL-S-35, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,91 ,0, K,0,RIL-S-14-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,92 ,0, K,0,RIL-S-18-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,93 ,0, K,0,RIL-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,94 ,0, K,0,RIL-S-4-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,95 ,0, K,0,RIL-S-11, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,96 ,0, K,0,RIL-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,97 ,0, K,0,RIL-S-8, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,98 ,0, K,0,RIL-S-9, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,99 ,0, K,0,RIL-S-12, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,100 ,0, K,0,RIL-S-13, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,101 ,0, K,0,RIL-S-10, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,102 ,0, K,0,RIL-S-14, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,103 ,0, K,0,RIL-S-16, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,104 ,0, K,0,RIL-S-17, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,105 ,0, K,0,RIL-S-20, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,106 ,0, K,0,RIL-S-21, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,107 ,0, K,0,RIL-S-22, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,108 ,0, K,0,RIL-S-18, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,109 ,0, K,0,RIL-S-15, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,110 ,0, K,0,RIL-S-19, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,111 ,0, K,0,RIL-S-23, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,112 ,0, K,0,RIL-S-19-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,113 ,0, K,0,RIL-S-25, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,114 ,0, K,0,RIL-S-7-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,115 ,0, K,0,RIL-S-4-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,86 ,0, K,0,RIL-S-19-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,87 ,0, K,0,RIL-S-15-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,88 ,0, K,0,RIL-S-15-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,53:RGPL ,1 ,0, K,0,RGPL-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,42:RCF ,9 ,0, K,0,RCF-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,1 ,0, K,0,PipeInfra-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,2 ,0, K,0,PipeInfra-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,3 ,0, K,0,PipeInfra-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,4 ,0, K,0,PipeInfra-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,5 ,0, K,0,PipeInfra-S-4-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,6 ,0, K,0,PipeInfra-S-7-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,7 ,0, K,0,PipeInfra-S-6-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,8 ,0, K,0,PipeInfra-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,9 ,0, K,0,PipeInfra-S-4-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,10 ,0, K,0,PipeInfra-S-7-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,11 ,0, K,0,PipeInfra-S-6, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,12 ,0, K,0,PipeInfra-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,13 ,0, K,0,PipeInfra-S-7-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,14 ,0, K,0,PipeInfra-S-4-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,29:PipeInfra ,15 ,0, K,0,PipeInfra-S-7-V4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,57:PPL ,4 ,0, K,0,PPL-S-6-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,41:OPAL ,46 ,0, K,0,OPAL-S-37, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,41:OPAL ,47 ,0, K,0,OPAL-S-40, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,51:ONGC ,1 ,0, K,0,ONGC-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,51:ONGC ,2 ,0, K,0,ONGC-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,51:ONGC ,3 ,0, K,0,ONGC-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,51:ONGC ,4 ,0, K,0,ONGC-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,0:ONGC , ,, K,ONGC-3-1-D-23001-0,, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,51:ONGC ,6 ,0, K,ONGC-0-1-D-22015-0,ONGC-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,51:ONGC ,7 ,0, K,ONGC-1-1-D-23018-0,ONGC-S-7, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,51:ONGC ,8 ,0, K,0,ONGC-S-8, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,30:NFL ,8 ,0, K,0,NFL-Nangal-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,30:NFL ,9 ,0, K,0,NFL-Nangal-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,92:NEL ,5 ,0, K,0,NEL-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,92:NEL ,6 ,0, K,0,NEL-S-1-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,34:MINDA ,11 ,0, K,0,MINDA-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,2:MGL ,24 ,0, K,0,MGL-S-2-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,2:MGL ,25 ,0, K,0,MGL-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,6:KRIBHCO ,16 ,0, K,0,KRIBHCO-S-5, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,6:KRIBHCO ,17 ,0, K,0,KRIBHCO-S-5-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,6:KRIBHCO ,18 ,0, K,0,KRIBHCO-S-5-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,32:KFL ,18 ,0, K,0,KFL-S-1-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,32:KFL ,19 ,0, K,0,KFL-S-8, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,122 ,0, K,0,IGX-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,119 ,0, K,0,IGX-S-1-V4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,121 ,0, K,0,IGX-S-1-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,118 ,0, K,0,IGX-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,123 ,0, K,0,IGX-S-2-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,116 ,0, K,0,IGX-S-1-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,125 ,0, K,0,IGX-S-1-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,124 ,0, K,0,IGX-S-2-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,120 ,0, K,0,IGX-S-2-V4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,1:RIL ,117 ,0, K,0,IGX-S-2-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,64:IGSPL ,1 ,0, K,IGSPL-1-1-D-23030-2,IGSPL-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,13:IGL ,12 ,0, K,0,IGL-S-1-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,13:IGL ,11 ,0, K,0,IGL-S-9, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,13:IGL ,10 ,0, K,0,IGL-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,27:IFFCO ,23 ,0, K,0,IFFCO-S-17-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,27:IFFCO ,22 ,0, K,0,IFFCO-S-17-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,27:IFFCO ,21 ,0, K,0,IFFCO-S-17-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,27:IFFCO ,24 ,0, K,0,IFFCO-S-17, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,27:IFFCO ,25 ,0, K,0,IFFCO-S-1-V3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,27:IFFCO ,26 ,0, K,0,IFFCO-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,27:IFFCO ,27 ,0, K,0,IFFCO-S-4-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,107:IDOINVA ,1 ,0, K,0,IDOINVA-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,107:IDOINVA ,2 ,0, K,0,IDOINVA-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,107:IDOINVA ,3 ,0, K,0,IDOINVA-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,31:HSIL ,11 ,0, K,0,HSIL-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,31:HSIL ,12 ,0, K,0,HSIL-S-1-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,29 ,0, K,0,HPCL-S-3, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,30 ,0, K,0,HPCL-S-3-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,31 ,0, K,HPCL-0-1-D-22014-0,HPCL-S-13, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,33 ,0, K,HPCL-0-1-D-22020-0,HPCL-S-19, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,32 ,0, K,HPCL-0-1-D-22020-0,HPCL-S-18, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,34 ,0, K,22008,HPCL-S-17, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,35 ,0, K,HPCL-0-1-D-22017-0,HPCL-S-14, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,36 ,0, K,HPCL-0-1-D-22018-0,HPCL-S-15, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,37 ,0, K,HPCL-1-1-D-22021-0,HPCL-S-20, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,15:HPCL ,38 ,0, K,22008,HPCL-S-16, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,81:HOECLTD ,1 ,0, K,0,HOECLTD-S-1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,81:HOECLTD ,2 ,0, K,0,HOECLTD-S-2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,37:HCGD-B ,9 ,0, K,0,HCGD-B-S-4-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,37:HCGD-B ,14 ,0, K,0,HCGD-B-S-8-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,37:HCGD-B ,15 ,0, K,0,HCGD-B-S-4, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,24:HCG ,20 ,0, K,0,HCG-S-12-V2, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
2,4:Gail ,43 ,0, K,0,Gail-S-20-V1, 	(28-JUL-2025 15:45:25)	 (Not Inserted)
