
11,SBI First Rate TT Sell,29/11/2021 00:00:00, 	(19-FEB-2025 11:01:46)
9,SBI First Rate TT Buy Sell,29/11/2021 00:00:00, 	(19-FEB-2025 11:01:46)
10,SBI First Rate TT Buy,15/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
11,SBI First Rate TT Sell,15/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
9,SBI First Rate TT Buy Sell,15/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
12,DLNG SBI FAR,15/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
10,SBI First Rate TT Buy,31/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
11,SBI First Rate TT Sell,31/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
9,SBI First Rate TT Buy Sell,31/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
12,DLNG SBI FAR,31/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/12/2021 00:00:00, 	(19-FEB-2025 11:01:46)
12,DLNG SBI FAR,14/01/2022 00:00:00, 	(19-FEB-2025 11:01:46)
1,RBI Reference,28/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,17/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,17/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,17/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,08/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,08/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,08/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,31/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,14/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,14/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,14/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,27/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,21/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,19/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,16/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,16/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,16/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,27/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,27/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,27/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
1,RBI Reference,31/10/2017 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/10/2017 00:00:00, 	(19-FEB-2025 11:01:46)
1,RBI Reference,22/11/2017 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,11/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,11/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,11/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,28/09/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,28/09/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,28/09/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,12/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,12/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,12/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/01/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/01/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/01/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,28/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,28/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,28/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,08/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,03/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,03/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,03/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,28/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,28/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,28/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,05/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,05/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,05/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,09/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,09/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,09/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,29/12/2017 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,29/12/2017 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,29/12/2017 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/01/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/02/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/02/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/02/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,14/09/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,14/09/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,14/09/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,26/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,26/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,26/10/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/01/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/01/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/01/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,29/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,29/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,29/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,05/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,29/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,29/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,29/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,17/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,10/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,10/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,10/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,11/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,11/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,11/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,06/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,06/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,06/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,26/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,26/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,26/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
1,RBI Reference,15/11/2017 00:00:00, 	(19-FEB-2025 11:01:46)
8,RBI Reference Rate,15/11/2017 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/12/2017 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/12/2017 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/12/2017 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,06/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,06/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,06/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,29/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,29/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,13/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,13/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,13/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,16/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,16/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,16/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,24/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,24/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,24/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,03/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,06/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,06/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,06/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,21/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,21/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,21/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,09/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,09/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,09/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,29/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,29/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,29/11/2018 00:00:00, 	(19-FEB-2025 11:01:46)
8,RBI Reference Rate,28/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,11/03/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,05/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/01/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/01/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/01/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/01/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/01/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/01/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,05/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,18/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,31/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
1,RBI Reference,13/10/2017 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,28/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,28/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,28/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,29/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,18/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,18/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,18/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,18/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,18/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,01/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,01/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,01/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,15/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,15/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,15/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,12/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,12/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,12/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,10/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,10/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,10/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,04/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,05/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,24/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,24/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,24/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,25/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,25/07/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,28/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,03/08/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
8,RBI Reference Rate,30/11/2017 00:00:00, 	(19-FEB-2025 11:01:46)
1,RBI Reference,30/11/2017 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/03/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,29/04/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,03/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,03/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,17/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,17/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,17/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,18/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/05/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,04/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,04/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,04/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,08/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,08/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,08/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,19/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,19/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,19/06/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/07/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,10/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,10/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,10/08/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,14/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,14/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,14/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,24/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,24/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,24/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,28/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,28/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,28/12/2018 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,27/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,27/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,27/02/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,18/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,18/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,18/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,13/04/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,02/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,08/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,24/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,26/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,02/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,17/05/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,04/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,04/06/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,13/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,13/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,13/09/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,24/10/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,24/10/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,24/10/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,04/10/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,22/10/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,06/10/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,23/10/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,04/11/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,05/11/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,05/11/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,05/11/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,23/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,27/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
4,Customs Rate,30/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,31/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,31/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,31/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,23/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,27/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
5,Group Foreign Exch Rate,30/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,30/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,30/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,30/12/2019 00:00:00, 	(19-FEB-2025 11:01:46)
2,SBI TT Selling,03/01/2020 00:00:00, 	(19-FEB-2025 11:01:46)
3,SBI TT Buying,03/01/2020 00:00:00, 	(19-FEB-2025 11:01:46)
6,SBI TT buy sell ,03/01/2020 00:00:00, 	(19-FEB-2025 11:01:46)
